,Unnamed: 0,id,name,position,lastName,age,gender,country,image,worth_in_BUSD,worthChange_in_MSD,realTimeWorth,realTimePosition,Industry,Company
651,651,6104,Masahiro miki,600.0,Miki,62.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/4b326a448b4132675e2cb6e3202fa061/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=2&cropY2=374,3.8,0.0,,636.0,Fashion & retail  ,Shoes
652,652,5183,Katharina otto-bernstein,601.0,Otto-bernstein,0.0,F,Germany,https://specials-images.forbesimg.com/imageserve/5a7e1c9e4bbe6f2652f52679/416x416.jpg?background=000000&cropX1=551&cropX2=2600&cropY1=289&cropY2=2340,3.8,0.0,,607.0,Real estate  ,Real estate
653,653,8135,Ira rennert,602.0,Rennert,84.0,M,United States,https://specials-images.forbesimg.com/imageserve/57e06ef631358e16c589b9fd/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=44&cropY2=710,3.8,0.0,,590.0,Finance and investments  ,Investments
654,654,5525,Henry samueli,603.0,Samueli,63.0,M,United States,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,3.8,0.0,,566.0,Technology  ,Semiconductors
655,655,6467,Zeng fangqin,604.0,Zeng,52.0,F,not_country_given,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,3.8,0.0,,634.0,Technology  ,Smartphone components
656,656,2639,Zhang jin,605.0,Zhang,46.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,3.8,-8.253,,632.0,Diversified  ,Diversified
657,657,8124,Nick caporella,606.0,Caporella,82.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,3.7,0.0,,506.0,Food and beverage  ,Beverages
658,658,7152,Mark cuban,607.0,Cuban,59.0,M,United States,https://specials-images.forbesimg.com/imageserve/59dbe47b31358e542c038283/416x416.jpg?background=000000&cropX1=720&cropX2=1325&cropY1=189&cropY2=793,3.7,0.0,,608.0,Media & entertainment  ,Online media
659,659,8926,Ken fisher,608.0,Fisher,67.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/59dbd16931358e542c038093/416x416.jpg?background=000000&cropX1=119&cropX2=540&cropY1=34&cropY2=455,3.7,0.0,,621.0,Finance and investments  ,Money management
660,660,5490,Jaime gilinski bacal,609.0,Gilinski bacal,60.0,not_gender_given,not_country_given,https://specials-images.forbesimg.com/imageserve/4f07d582150616600588bf39ab92e054/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810,3.7,0.0,,638.0,Finance and investments  ,Banking
661,661,4978,Andreas halvorsen,610.0,Halvorsen,57.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/56bde5cbe4b062f6b599bbb8/416x416.jpg?background=000000&cropX1=167&cropX2=591&cropY1=32&cropY2=456,3.7,0.0,,633.0,Finance and investments  ,Hedge funds
662,662,8440,H. fisk johnson,611.0,Johnson,60.0,not_gender_given,not_country_given,https:http://specials-images.forbesimg.com/imageserve/57e072564bbe6f6781c526bb/416x416.jpg?background=000000&cropX1=5&cropX2=726&cropY1=39&cropY2=761,3.7,0.0,,671.0,Manufacturing  ,Cleaning products
663,663,1054,Imogene powers johnson,612.0,Johnson,87.0,F,United States,https://specials-images.forbesimg.com/imageserve/f73950e018838a51ba68a5432c2b1111/416x416.jpg?background=000000&cropX1=0&cropX2=394&cropY1=103&cropY2=497,3.7,0.0,,671.0,Manufacturing  ,Cleaning products
664,664,2757,S. curtis johnson,613.0,Johnson,63.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/688f019aa8189ba775f5e11b549fe4cc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=118&cropY2=862,3.7,0.0,,657.0,Manufacturing  ,Cleaning products
665,665,4298,Helen johnson-leipold,614.0,Johnson-leipold,61.0,F,not_country_given,https://specials-images.forbesimg.com/imageserve/3b6607eb3b5ca0b22bae62c57d6fd590/416x416.jpg?background=000000&cropX1=18&cropX2=324&cropY1=2&cropY2=308,3.7,0.0,,656.0,Manufacturing  ,Cleaning products
666,666,5594,Winifred johnson-marquart,615.0,Johnson-marquart,59.0,F,United States,https://specials-images.forbesimg.com/imageserve/2fac3c1d889947907719cf6947ae8980/416x416.jpg?background=000000&cropX1=34&cropX2=1086&cropY1=48&cropY2=1101,3.7,0.0,,658.0,Manufacturing  ,Cleaning products
667,667,4842,Viatcheslav kantor,616.0,Kantor,64.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5502fabce4b095aa68c83a04/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,3.7,0.0,,653.0,Manufacturing  ,"Fertilizer, real estate"
668,668,1696,Samvel karapetyan,617.0,Karapetyan,52.0,not_gender_given,not_country_given,https://specials-images.forbesimg.com/imageserve/5a80b4c84bbe6f2652f53fed/416x416.jpg?background=000000&cropX1=10&cropX2=2336&cropY1=15&cropY2=2343,3.7,0.0,,796.0,Construction & engineering  ,Real estate
669,669,7154,Marc ladreit de lacharriere,618.0,Ladreit de lacharriere,77.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5a7df23ea7ea431690131bca/416x416.jpg?background=000000&cropX1=817&cropX2=3461&cropY1=6&cropY2=2648,3.7,0.0,,662.0,Finance and investments  ,Finance
670,670,3369,Angela leong,619.0,Leong,57.0,F,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a57a51b31358e4955aa8005/416x416.jpg?background=000000&cropX1=136&cropX2=1300&cropY1=7&cropY2=1172,3.7,0.0,,578.0,Gambling & casinos  ,Casinos
671,671,1297,Li gaiteng,620.0,Li,46.0,not_gender_given,not_country_given,https://specials-images.forbesimg.com/imageserve/5a57a51b31358e4955aa8005/416x416.jpg?background=000000&cropX1=136&cropX2=1300&cropY1=7&cropY2=1172,3.7,0.0,,804.0,Manufacturing  ,Hair dryers
672,672,2726,Mangal prabhat lodha,621.0,Lodha,62.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/0ca251e6fe15d8e2d071c859d2cb26bc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=122&cropY2=866,3.7,0.0,,849.0,Real estate  ,Real estate
673,673,1695,Michael milken,622.0,Milken,71.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/59dbd2c24bbe6f37dda03520/416x416.jpg?background=000000&cropX1=68&cropX2=928&cropY1=229&cropY2=1088,3.7,0.0,,609.0,Finance and investments  ,Investments
674,674,9278,Yuri milner,623.0,Milner,56.0,not_gender_given,Russia,https://specials-images.forbesimg.com/imageserve/5a80ca9f31358e4955ad2cd9/416x416.jpg?background=000000&cropX1=0&cropX2=2194&cropY1=14&cropY2=2210,3.7,0.0,,617.0,Finance and investments  ,Tech investments
675,675,8824,Andreas struengmann,624.0,Struengmann,68.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5a80ca9f31358e4955ad2cd9/416x416.jpg?background=000000&cropX1=0&cropX2=2194&cropY1=14&cropY2=2210,3.7,0.0,,667.0,Healthcare  ,Pharmaceuticals
676,676,9580,Thomas struengmann,625.0,Struengmann,68.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5a7e557831358e4955ad137a/416x416.jpg?background=000000&cropX1=0&cropX2=2573&cropY1=5&cropY2=2580,3.7,0.0,,668.0,Healthcare  ,Pharmaceuticals
677,677,4734,Tse ping,626.0,Tse,66.0,not_gender_given,not_country_given,https://specials-images.forbesimg.com/imageserve/56703358b0044cf7b67e49b2a2c7d409/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=0&cropY2=740,3.7,0.0,,376.0,Healthcare  ,Pharmaceuticals
678,678,6809,Yitzhak tshuva,627.0,Tshuva,69.0,M,Israel,https://specials-images.forbesimg.com/imageserve/5a7f7ee0a7ea431690132df9/416x416.jpg?background=000000&cropX1=634&cropX2=2310&cropY1=0&cropY2=1675,3.7,-8.447000000000001,,626.0,Real estate  ,Real estate
679,679,7653,Samuel yin,628.0,Yin,67.0,not_gender_given,Taiwan,https://specials-images.forbesimg.com/imageserve/79f9f719edb1a954ae3fd1229a2f9924/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=58&cropY2=801,3.7,0.001,,525.0,Diversified  ,Diversified
680,680,3329,Michael ashley,629.0,Ashley,53.0,not_gender_given,not_country_given,https://specials-images.forbesimg.com/imageserve/5a815eee31358e4955ad33b5/416x416.jpg?background=000000&cropX1=371&cropX2=2529&cropY1=257&cropY2=2417,3.6,0.0,,627.0,Fashion & retail  ,Sports retailing
681,681,6343,Cao longxiang,630.0,Cao,60.0,M,not_country_given,https:http://specials-images.forbesimg.com/imageserve/56c68eb1e4b062f6b59a1458/416x416.jpg?background=000000&cropX1=159&cropX2=634&cropY1=305&cropY2=780,3.6,-0.001,,457.0,Healthcare  ,Pharmaceuticals
682,682,8006,Jeffery hildebrand,631.0,Hildebrand,59.0,M,United States,https://specials-images.forbesimg.com/imageserve/57e06a924bbe6f6781c5268d/416x416.jpg?background=000000&cropX1=105&cropX2=572&cropY1=63&cropY2=530,3.6,0.0,,528.0,Energy  ,Oil
683,683,3793,Jiang rensheng,632.0,Jiang,64.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,3.6,0.0,,279.0,Healthcare  ,Vaccine production
684,684,2471,"Edward johnson, iv.",633.0,Johnson,53.0,M,United States,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,3.6,0.0,,651.0,Finance and investments  ,Money management
685,685,5537,Elizabeth johnson,634.0,Johnson,55.0,F,not_country_given,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,3.6,0.0,,652.0,Finance and investments  ,Money management
686,686,7053,Peter kellogg,635.0,Kellogg,75.0,M,United States,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,3.6,0.0,,708.0,Finance and investments  ,Investments
687,687,1975,Lim sung-ki,636.0,Lim,78.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/58f8de6ea7ea437ada26679d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813,3.6,0.0,,1018.0,Healthcare  ,Pharmaceuticals
688,688,7027,Friedhelm loh,637.0,Loh,71.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5a7e11c8a7ea431690131fc6/416x416.jpg?background=000000&cropX1=213&cropX2=2548&cropY1=1484&cropY2=3820,3.6,0.0,,689.0,Manufacturing  ,Manufacturing
689,689,3807,Kiran mazumdar-shaw,638.0,Mazumdar-shaw,65.0,not_gender_given,not_country_given,https://specials-images.forbesimg.com/imageserve/5a7f280a31358e4955ad1901/416x416.jpg?background=000000&cropX1=1272&cropX2=3866&cropY1=0&cropY2=2592,3.6,0.0,,664.0,Healthcare  ,Biotech
690,690,5475,Idan ofer,639.0,Ofer,62.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5a7f7c1c31358e4955ad1d35/416x416.jpg?background=000000&cropX1=834&cropX2=3320&cropY1=354&cropY2=2840,3.6,6.684,,798.0,Diversified  ,"Drilling, shipping"
691,691,1484,Karsanbhai patel,640.0,Patel,74.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5a7f27bf31358e4955ad18fa/416x416.jpg?background=000000&cropX1=6&cropX2=1367&cropY1=376&cropY2=1737,3.6,0.0,,603.0,Diversified  ,Consumer goods
692,692,5074,Qin yinglin,641.0,Qin,53.0,M,China,https://specials-images.forbesimg.com/imageserve/a3722ff48b63420aa857d7c876d5c521/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746,3.6,0.0,,745.0,Food and beverage  ,Pig breeding
693,693,8545,Qiu guanghe,642.0,Qiu,66.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5809442131358e238315e7b8/416x416.jpg?background=000000&cropX1=10&cropX2=2368&cropY1=685&cropY2=3045,3.6,0.001,,432.0,Fashion & retail  ,Fashion retail
694,694,8196,Sarath ratanavadi,643.0,Ratanavadi,52.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5ad8dcad31358e4112b82e3d/416x416.jpg?background=000000&cropX1=203&cropX2=824&cropY1=152&cropY2=773,3.6,0.0,,770.0,Energy  ,Energy
695,695,6070,Rodger riney,644.0,Riney,72.0,M,United States,https://specials-images.forbesimg.com/imageserve/59dbdb144bbe6f37dda03642/416x416.jpg?background=000000&cropX1=1016&cropX2=2276&cropY1=43&cropY2=1304,3.6,0.0,,605.0,Finance and investments  ,Discount brokerage
696,696,8558,Steven spielberg,645.0,Spielberg,71.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/5a8ddae031358e4955adfc22/416x416.jpg?background=000000&cropX1=734&cropX2=2134&cropY1=46&cropY2=1446,3.6,0.0,,637.0,Media & entertainment  ,Movies
697,697,9701,Gabriele volkmann,646.0,Volkmann,0.0,F,not_country_given,https://specials-images.forbesimg.com/imageserve/5a8ddae031358e4955adfc22/416x416.jpg?background=000000&cropX1=734&cropX2=2134&cropY1=46&cropY2=1446,3.6,0.0,,775.0,Automotive  ,Auto parts
698,698,8314,Arne wilhelmsen,647.0,Wilhelmsen,88.0,not_gender_given,not_country_given,https://specials-images.forbesimg.com/imageserve/58a386e64bbe6f0e5586cff9/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748,3.6,0.001,,721.0,Logistics  ,Cruise ships
699,699,7300,Xu jingren,648.0,Xu,73.0,M,not_country_given,https://specials-images.forbesimg.com/imageserve/580951f5a7ea435b91b04853/416x416.jpg?background=000000&cropX1=2&cropX2=743&cropY1=37&cropY2=778,3.6,0.0,,659.0,Healthcare  ,Pharmaceuticals
700,700,7218,Zhang li,649.0,Zhang,65.0,M,China,https://specials-images.forbesimg.com/imageserve/5a7d22214bbe6f2652f51261/416x416.jpg?background=000000&cropX1=518&cropX2=1853&cropY1=674&cropY2=2009,3.6,0.001,,716.0,Real estate  ,Real estate
