,id,lastName,age,Unnamed: 0,gender,country,image,id,Unnamed: 0,Source,worth,worthChange,realTimeWorth,realTimePosition,id,name,position,Unnamed: 0
1997,8909,zHOU,53 years old,2049,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541,8909,2049,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1908,8909,ZHOU WENyu,1998.0,2049
1998,7296,aCKMAn,52 years old,2050,Male,None,https://specials-images.forbesimg.com/imageserve/5a9090b4a7ea434a0c2721c1/416x416.jpg?background=000000&cropX1=1835&cropX2=2934&cropY1=500&cropY2=1599,7296,2050,Finance and Investments  ==> hedge funds,1.1 BUSD,0.0 millions USD,,2032,7296,WILLIAM ACkman,1999.0,2050
1999,1712,ADIKOESOEMO,80 years old,2051,None,None,https://specials-images.forbesimg.com/imageserve/5a19b57ba7ea432f2e740203/416x416.jpg?background=000000&cropX1=237&cropX2=1329&cropY1=112&cropY2=1205,1712,2051,Logistics  ==> chemicals,1.1 BUSD,nan millions USD,,2032,1712,soeGIARTO ADIKOesoemo,2000.0,2051
2000,1655,AGAOGLU,64 years old,2052,Male,None,https://specials-images.forbesimg.com/imageserve/5a70d26431358e4955ac09ff/416x416.jpg?background=000000&cropX1=0&cropX2=481&cropY1=44&cropY2=525,1655,2052,Construction & Engineering  ==> construction,1.1 BUSD,nan millions USD,,2032,1655,ali ibRAHIM AGAoglu,2001.0,2052
2001,8058,akIN,63 years old,2053,M,None,https://specials-images.forbesimg.com/imageserve/5a8149384bbe6f2652f5475b/416x416.jpg?background=000000&cropX1=1326&cropX2=2354&cropY1=303&cropY2=1330,8058,2053,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2042,8058,hamdI AKIN,2002.0,2053
2002,8906,aMIN,71 years old,2054,M,None,https://specials-images.forbesimg.com/imageserve/5a7f1762a7ea431690132912/416x416.jpg?background=000000&cropX1=4&cropX2=2251&cropY1=13&cropY2=2258,8906,2054,Healthcare  ==> pharmaceuticals,1.1 BUSD,nan millions USD,,2042,8906,chIRAYU Amin,2003.0,2054
2003,7247,aYDINLAr,61 years old,2055,None,Turkey,https://specials-images.forbesimg.com/imageserve/58a3af7d31358e1a35ab6510/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=301&cropY2=1045,7247,2055,Healthcare  ==> hospitals,1.1 BUSD,0.0 millions USD,,2030,7247,mehMET AYDINlar,2004.0,2055
2004,4087,barILLa,51 years old,2056,None,None,https://specials-images.forbesimg.com/imageserve/58a3af7d31358e1a35ab6510/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=301&cropY2=1045,4087,2056,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2105,4087,eMANUELLA BARILLA,2005.0,2056
2005,1804,baRILLA,59 years old,2057,M,None,https://specials-images.forbesimg.com/imageserve/5a7f913031358e4955ad1e09/416x416.jpg?background=000000&cropX1=1812&cropX2=4410&cropY1=14&cropY2=2611,1804,2057,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2106,1804,guido BARILLA,2006.0,2057
2006,1235,BARILla,58 years old,2058,M,None,https://specials-images.forbesimg.com/imageserve/5a7f95bd4bbe6f2652f533b5/416x416.jpg?background=000000&cropX1=218&cropX2=3499&cropY1=0&cropY2=3280,1235,2058,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2107,1235,lucA BARILLA,2007.0,2058
2007,6446,bARILLA,57 years old,2059,None,None,https://specials-images.forbesimg.com/imageserve/5a7f9c4b31358e4955ad1e84/416x416.jpg?background=000000&cropX1=1162&cropX2=3786&cropY1=6&cropY2=2629,6446,2059,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2108,6446,paolo BARILLa,2008.0,2059
2008,3314,baSARAN,71 years old,2060,M,Turkey,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,3314,2060,"Energy  ==> banking, gas",1.1 BUSD,nan millions USD,,2108,3314,mehmET RUSTU basaran,2009.0,2060
2009,1754,brOWN,80 years old,2061,Male,None,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,1754,2061,Finance and Investments  ==> insurance,1.1 BUSD,0.0 millions USD,,1874,1754,j. hYATT BROWn,2010.0,2061
2010,1704,BU,,2062,F,None,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,1704,2062,Fashion & Retail  ==> retail,1.1 BUSD,0.0 millions USD,,1740,1704,bu YANG,2011.0,2062
2011,9662,busUJIMa,65 years old,2063,M,Japan,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,9662,2063,Gambling & Casinos  ==> pachinko machines,1.1 BUSD,0.0 millions USD,,1750,9662,HIDEYUKI BUsujima,2012.0,2063
2012,8425,cAI,45 years old,2064,M,None,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,8425,2064,Technology  ==> electronic components,1.1 BUSD,nan millions USD,,1750,8425,cai RONGjun,2013.0,2064
2013,5436,cAI,38 years old,2065,Male,None,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,5436,2065,Technology  ==> electronic components,1.1 BUSD,nan millions USD,,1750,5436,cai xIAOru,2014.0,2065
2014,9949,carbALlo,65 years old,2066,Male,Argentina,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,9949,2066,Finance and Investments  ==> banking,1.1 BUSD,nan millions USD,,1750,9949,delFIN JORGE EZEQuiel carballo,2015.0,2066
2015,9024,chEN,55 years old,2067,None,None,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,9024,2067,"Real Estate  ==> construction, real estate",1.1 BUSD,0.0 millions USD,,1947,9024,cheN JINSHI,2016.0,2067
2016,1609,chEN,58 years old,2068,M,China,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,1609,2068,Technology  ==> electronics components,1.1 BUSD,nan millions USD,,1947,1609,cHEN QIXING,2017.0,2068
2017,7232,chEN,54 years old,2069,M,China,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,7232,2069,Manufacturing  ==> polyester,1.1 BUSD,0.0 millions USD,,2025,7232,chEN SHILiang,2018.0,2069
2018,9992,CHEN,56 years old,2070,M,China,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,9992,2070,Diversified  ==> industrial machinery,1.1 BUSD,nan millions USD,,2025,9992,cheN XIAXIN,2019.0,2070
2019,5204,chIARAVANOND,,2071,M,None,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,5204,2071,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2047,5204,MANAS CHIARAVanond,2020.0,2071
2020,9901,chiaRAVANOnd,,2072,Female,None,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,9901,2072,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2019,9901,yupa cHIARAVanond,2021.0,2072
2021,3660,chIRAVANONd,,2073,M,None,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,3660,2073,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2020,3660,prATHIP CHIRAVANond,2022.0,2073
2022,5163,CISNEROs,73 years old,2074,M,None,https://specials-images.forbesimg.com/imageserve/5a8136e6a7ea431690134190/416x416.jpg?background=000000&cropX1=244&cropX2=2233&cropY1=9&cropY2=1996,5163,2074,Media & Entertainment  ==> media,1.1 BUSD,0.0 millions USD,,2059,5163,gusTAVO CISNEros,2023.0,2074
2023,6035,cSANYI,65 years old,2075,M,None,https://specials-images.forbesimg.com/imageserve/5a821571a7ea431690135807/416x416.jpg?background=000000&cropX1=544&cropX2=2425&cropY1=120&cropY2=2000,6035,2075,"Diversified  ==> finance, real estate",1.1 BUSD,0.0 millions USD,,1988,6035,SANDOR CSANYi,2024.0,2075
2024,6121,CUI,60 years old,2076,None,None,https://specials-images.forbesimg.com/imageserve/590cb1d24bbe6f09a17a72d2/416x416.jpg?background=000000&cropX1=1189&cropX2=3189&cropY1=140&cropY2=2140,6121,2076,Gambling & Casinos  ==> gambling,1.1 BUSD,nan millions USD,,1988,6121,CUI LIJIE,2025.0,2076
2025,6401,DANG,45 years old,2077,M,None,https://specials-images.forbesimg.com/imageserve/5a8df6ed31358e4955adff90/416x416.jpg?background=000000&cropX1=548&cropX2=1940&cropY1=74&cropY2=1466,6401,2077,Metals & Mining  ==> coal,1.1 BUSD,0.0 millions USD,,2099,6401,danG YANBAO,2026.0,2077
2026,3574,dESAI,65 years old,2078,M,USA,https://specials-images.forbesimg.com/imageserve/73371aed5d8a47d09f73069801fb7c45/416x416.jpg?background=000000&cropX1=206&cropX2=522&cropY1=60&cropY2=375,3574,2078,Technology  ==> IT consulting,1.1 BUSD,0.0 millions USD,,1674,3574,bHARAT Desai,2027.0,2078
2027,7693,eDELMAn,63 years old,2079,M,United States,https://specials-images.forbesimg.com/imageserve/5ad4c0134bbe6f2310f2a13e/416x416.jpg?background=000000&cropX1=629&cropX2=2903&cropY1=206&cropY2=2479,7693,2079,Finance and Investments  ==> hedge funds,1.1 BUSD,0.0 millions USD,,2035,7693,josEPH EDELMAN,2028.0,2079
2028,2847,eGGER,,2080,None,Germany,https://specials-images.forbesimg.com/imageserve/5a7e5efca7ea4316901324f2/416x416.jpg?background=000000&cropX1=1173&cropX2=3727&cropY1=280&cropY2=2832,2847,2080,Real Estate  ==> real estate,1.1 BUSD,nan millions USD,,2035,2847,woLFGANG EGGer,2029.0,2080
2029,6222,filATOV,46 years old,2081,None,Russia,https://specials-images.forbesimg.com/imageserve/5a8094b44bbe6f2652f53d5f/416x416.jpg?background=000000&cropX1=1067&cropX2=3230&cropY1=129&cropY2=2291,6222,2081,"Logistics  ==> ports, railway transport",1.1 BUSD,0.0 millions USD,,1981,6222,andrei FILATOv,2030.0,2081
2030,7030,firEMan,74 years old,2082,M,None,https://specials-images.forbesimg.com/imageserve/5a90acd04bbe6f0fa8266b77/416x416.jpg?background=000000&cropX1=810&cropX2=1341&cropY1=390&cropY2=921,7030,2082,Fashion & Retail  ==> Reebok,1.1 BUSD,0.0 millions USD,,2052,7030,PAUL FIREMAN,2031.0,2082
2031,2948,fLOWErs,60 years old,2083,M,United States,https://specials-images.forbesimg.com/imageserve/5a90acd04bbe6f0fa8266b77/416x416.jpg?background=000000&cropX1=810&cropX2=1341&cropY1=390&cropY2=921,2948,2083,Finance and Investments  ==> investments,1.1 BUSD,0.0 millions USD,,1990,2948,j. chriSTOPHER flowers,2032.0,2083
2032,4436,fU,60 years old,2084,M,None,https://specials-images.forbesimg.com/imageserve/562a69d7e4b0ffa7afe6323f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794,4436,2084,"Diversified  ==> real estate, diversified",1.1 BUSD,0.0 millions USD,,2112,4436,fU KWAn,2033.0,2084
2033,6237,gAUTAm,86 years old,2085,F,None,https://specials-images.forbesimg.com/imageserve/562a69d7e4b0ffa7afe6323f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794,6237,2085,Fashion & Retail  ==> mattresses,1.1 BUSD,nan millions USD,,2112,6237,sheelA GAUTAM,2034.0,2085
2034,7883,hoUSTON,1984,2086,None,None,https://specials-images.forbesimg.com/imageserve/5a90974e31358e79a28a1fc5/416x416.jpg?background=000000&cropX1=1166&cropX2=3229&cropY1=377&cropY2=2439,7883,2086,Technology  ==> file hosting service,1.1 BUSD,0.0 millions USD,,697,7883,dreW HOUSTON,2035.0,2086
2035,5227,huANG,51 years old,2087,None,None,https://specials-images.forbesimg.com/imageserve/5a90974e31358e79a28a1fc5/416x416.jpg?background=000000&cropX1=1166&cropX2=3229&cropY1=377&cropY2=2439,5227,2087,Energy  ==> storage batteries,1.1 BUSD,0.0 millions USD,,926,5227,hUANG SHilin,2036.0,2087
2036,5677,HUANG,64 years old,2088,M,China,https://specials-images.forbesimg.com/imageserve/589d034331358e1a35ab0a6c/416x416.jpg?background=000000&cropX1=63&cropX2=656&cropY1=176&cropY2=769,5677,2088,Real Estate  ==> real estate,1.1 BUSD,0.0 millions USD,,2076,5677,HUANG WEN TSAI,2037.0,2088
2037,6976,IBRAHim,72 years old,2089,M,None,https://specials-images.forbesimg.com/imageserve/5a815f55a7ea4316901342b3/416x416.jpg?background=000000&cropX1=389&cropX2=3040&cropY1=6&cropY2=2656,6976,2089,Telecom  ==> communications,1.1 BUSD,0.0 millions USD,,1924,6976,mohamMED Ibrahim,2038.0,2089
2038,7963,iSHIBASHi,71 years old,2090,M,None,https://specials-images.forbesimg.com/imageserve/2991e29c85e606372b26ff25898bbb8f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=90&cropY2=834,7963,2090,Automotive  ==> tires,1.1 BUSD,0.0 millions USD,,2121,7963,hiroshI ISHIBASHI,2039.0,2090
2039,9975,jeNSEN,66 years old,2091,M,None,https://specials-images.forbesimg.com/imageserve/2991e29c85e606372b26ff25898bbb8f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=90&cropY2=834,9975,2091,Manufacturing  ==> electric linear systems,1.1 BUSD,nan millions USD,,2121,9975,bENT JENSEN,2040.0,2091
2040,6541,kaewBOOTTA,66 years old,2092,None,Thailand,https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780,6541,2092,Finance and Investments  ==> auto loans,1.1 BUSD,nan millions USD,,2121,6541,chatchAI KAewbootta,2041.0,2092
2041,3436,kAMPRAD,52 years old,2093,M,None,https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780,3436,2093,Finance and Investments  ==> IKEA,1.1 BUSD,0.0 millions USD,,2128,3436,JONAS KAMPRad,2042.0,2093
2042,6071,KAMPRad,48 years old,2094,M,None,https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780,6071,2094,Finance and Investments  ==> IKEA,1.1 BUSD,0.0 millions USD,,2129,6071,mathiAS Kamprad,2043.0,2094
2043,8562,KAMPRAd,54 years old,2095,M,None,https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780,8562,2095,Finance and Investments  ==> IKEA,1.1 BUSD,0.0 millions USD,,2130,8562,peteR KAMprad,2044.0,2095
2044,1841,kaPUr,,2096,Female,India,https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780,1841,2096,Finance and Investments  ==> banking,1.1 BUSD,0.0 millions USD,,2084,1841,MADHU KAPur,2045.0,2096
2045,6858,kaYNE,72 years old,2097,M,None,https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780,6858,2097,Finance and Investments  ==> investments,1.1 BUSD,0.0 millions USD,,1999,6858,RICHARD KAYne,2046.0,2097
2046,8943,kOGAN,55 years old,2098,Male,None,https://specials-images.forbesimg.com/imageserve/55650247e4b0bacdbd75563b/416x416.jpg?background=000000&cropX1=32&cropX2=744&cropY1=68&cropY2=780,8943,2098,Diversified  ==> banking,1.1 BUSD,nan millions USD,,1999,8943,vlADIMIR KOGAN,2047.0,2098
2047,9380,kOH,54 years old,2099,None,None,https://specials-images.forbesimg.com/imageserve/3d6fd5b74280b88dcb6566f2c311f604/416x416.jpg?background=000000&cropX1=174&cropX2=742&cropY1=387&cropY2=956,9380,2099,"Real Estate  ==> real estate, hotels",1.1 BUSD,0.001 millions USD,,1714,9380,KOH WEE MENG,2048.0,2099
2048,7119,kOO,66 years old,2100,M,None,https://specials-images.forbesimg.com/imageserve/5b15b7704bbe6f74868b9317/416x416.jpg?background=000000&cropX1=103&cropX2=995&cropY1=452&cropY2=1344,7119,2100,"Technology  ==> electronics, household products",1.1 BUSD,nan millions USD,,1714,7119,koo BON-JOOn,2049.0,2100
2049,4095,LAM,53 years old,2101,M,None,https://specials-images.forbesimg.com/imageserve/589d0b2c31358e1a35ab0acb/416x416.jpg?background=000000&cropX1=21&cropX2=715&cropY1=56&cropY2=751,4095,2101,Real Estate  ==> real estate,1.1 BUSD,0.0 millions USD,,1935,4095,lAM LUNg on,2050.0,2101
2050,1564,laRIAN,64 years old,2102,M,None,https://specials-images.forbesimg.com/imageserve/5a908e8231358e79a28a1ef6/416x416.jpg?background=000000&cropX1=591&cropX2=2173&cropY1=345&cropY2=1926,1564,2102,Manufacturing  ==> toys,1.1 BUSD,0.0 millions USD,,1926,1564,isAAC LARIan,2051.0,2102
2051,4958,LAUKIEN,58 years old,2103,M,None,https://specials-images.forbesimg.com/imageserve/5a908e8231358e79a28a1ef6/416x416.jpg?background=000000&cropX1=591&cropX2=2173&cropY1=345&cropY2=1926,4958,2103,Manufacturing  ==> scientific equipment,1.1 BUSD,0.0 millions USD,,2109,4958,frank LAUKien,2052.0,2103
2052,7870,LEE,53 years old,2104,None,South Korea,https://specials-images.forbesimg.com/imageserve/11c9f3b833e15a5a02c473886d91a452/416x416.jpg?background=000000&cropX1=77&cropX2=744&cropY1=111&cropY2=778,7870,2104,Technology  ==> online games,1.1 BUSD,0.0 millions USD,,1979,7870,leE JOON-HO,2053.0,2104
2053,4146,LEE,47 years old,2105,M,South Korea,https://specials-images.forbesimg.com/imageserve/5b15b64c31358e612fbb20e7/416x416.jpg?background=000000&cropX1=66&cropX2=1078&cropY1=5&cropY2=1016,4146,2105,Technology  ==> investments,1.1 BUSD,0.0 millions USD,,2058,4146,lee SANG-HYUk,2054.0,2105
2054,8333,leRNER,58 years old,2106,F,None,https://specials-images.forbesimg.com/imageserve/5b15b64c31358e612fbb20e7/416x416.jpg?background=000000&cropX1=66&cropX2=1078&cropY1=5&cropY2=1016,8333,2106,"Finance and Investments  ==> banking, credit cards",1.1 BUSD,0.0 millions USD,,2071,8333,nancy LERNER,2055.0,2106
2055,9096,lerNEr,82 years old,2107,F,None,https://specials-images.forbesimg.com/imageserve/4c5034576f7f8449ebd38eb9eeedcf1c/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=42&cropY2=830,9096,2107,Finance and Investments  ==> banking,1.1 BUSD,0.0 millions USD,,2072,9096,NORMA LERner,2056.0,2107
2056,2806,lerNEr,56 years old,2108,None,None,https://specials-images.forbesimg.com/imageserve/56ce276fe4b062f6b59a7ef3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,2806,2108,"Finance and Investments  ==> banking, credit cards",1.1 BUSD,0.0 millions USD,,2070,2806,randOLPH LERner,2057.0,2108
2057,7847,LI,45 years old,2109,M,China,https://specials-images.forbesimg.com/imageserve/56ce276fe4b062f6b59a7ef3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,7847,2109,Technology  ==> live streaming service,1.1 BUSD,0.0 millions USD,,1944,7847,dAVID XUELIng li,2058.0,2109
2058,3062,LI,53 years old,2110,Female,None,https://specials-images.forbesimg.com/imageserve/56ce276fe4b062f6b59a7ef3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,3062,2110,Healthcare  ==> pharmaceuticals,1.1 BUSD,0.0 millions USD,,1532,3062,LI TAn,2059.0,2110
2059,7274,LI,53 years old,2111,M,China,https://specials-images.forbesimg.com/imageserve/5a8df8614bbe6f2652f62c5c/416x416.jpg?background=000000&cropX1=19&cropX2=2906&cropY1=905&cropY2=3794,7274,2111,Manufacturing  ==> construction materials,1.1 BUSD,nan millions USD,,1532,7274,lI WEIGuo,2060.0,2111
2060,6834,liANG,49 years old,2112,M,None,https://specials-images.forbesimg.com/imageserve/5a7cd10731358e4955acfa22/416x416.jpg?background=000000&cropX1=180&cropX2=1932&cropY1=155&cropY2=1906,6834,2112,Manufacturing  ==> manufacturing,1.1 BUSD,0.0 millions USD,,1408,6834,liaNG Feng,2061.0,2112
2061,4579,liANg,54 years old,2113,Male,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,4579,2113,Manufacturing  ==> conglomerate,1.1 BUSD,0.0 millions USD,,1995,4579,LIANG GUANGwei,2062.0,2113
2062,8481,LIANG,86 years old,2114,M,None,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,8481,2114,Real Estate  ==> real estate,1.1 BUSD,0.0 millions USD,,1678,8481,lianG SHEZENG,2063.0,2114
2063,2410,LIAO,52 years old,2115,M,None,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,2410,2115,Food and Beverage  ==> wine,1.1 BUSD,0.0 millions USD,,2069,2410,liAO CHANG,2064.0,2115
2064,1001,LINDÉN URNes,47 years old,2116,F,None,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,1001,2116,Manufacturing  ==> powdered metal,1.1 BUSD,0.0 millions USD,,2116,1001,JENNY LINDÉN urnes,2065.0,2116
2065,9610,lIU,47 years old,2117,None,None,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,9610,2117,Service  ==> industrial parks,1.1 BUSD,0.0 millions USD,,2061,9610,liU ZHENDOng,2066.0,2117
2066,1833,lIU,53 years old,2118,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,1833,2118,Diversified  ==> conglomerate,1.1 BUSD,0.0 millions USD,,2132,1833,liu zHIQIANG,2067.0,2118
2067,1312,LU,49 years old,2119,M,None,https://specials-images.forbesimg.com/imageserve/5a7cc1184bbe6f2652f50974/416x416.jpg?background=000000&cropX1=1164&cropX2=2583&cropY1=164&cropY2=1582,1312,2119,Technology  ==> e-commerce,1.1 BUSD,0.0 millions USD,,2034,1312,jonATHAN LU,2068.0,2119
2068,6094,macaULay,72 years old,2120,None,United States,https://specials-images.forbesimg.com/imageserve/18db999fe5915716ab94c0cb138f19c5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=68&cropY2=812,6094,2120,Energy  ==> energy investments,1.1 BUSD,0.0 millions USD,,2049,6094,wilLIAM MACAULAY,2069.0,2120
2069,9910,maRTIN,67 years old,2121,M,None,https://specials-images.forbesimg.com/imageserve/5a90aff34bbe6f0fa8266ba5/416x416.jpg?background=000000&cropX1=0&cropX2=1872&cropY1=147&cropY2=2020,9910,2121,Healthcare  ==> pharmaceuticals,1.1 BUSD,-1.171 millions USD,,2046,9910,johN MARTin,2070.0,2121
2070,5267,maRTIN,52 years old,2122,None,None,https://specials-images.forbesimg.com/imageserve/5a90aff34bbe6f0fa8266ba5/416x416.jpg?background=000000&cropX1=0&cropX2=1872&cropY1=147&cropY2=2020,5267,2122,Healthcare  ==> laboratory services,1.1 BUSD,nan millions USD,,2046,5267,yvES-LOIC Martin,2071.0,2122
2071,3755,meHTA,67 years old,2123,M,None,https:http://specials-images.forbesimg.com/imageserve/57dc49a531358e16c589a744/416x416.jpg?background=000000&cropX1=209&cropX2=694&cropY1=118&cropY2=603,3755,2123,Healthcare  ==> pharmaceuticals,1.1 BUSD,0.0 millions USD,,2082,3755,satISH MEhta,2072.0,2123
2072,4955,miSHIN,46 years old,2124,M,Russia,https://specials-images.forbesimg.com/imageserve/5a81b89aa7ea431690134a56/416x416.jpg?background=000000&cropX1=3&cropX2=1333&cropY1=71&cropY2=1402,4955,2124,"Logistics  ==> ports, railway transport",1.1 BUSD,0.0 millions USD,,1971,4955,nIKITA MISHin,2073.0,2124
2073,7815,nikoLAEV,47 years old,2125,M,None,https://specials-images.forbesimg.com/imageserve/5a80aa024bbe6f2652f53ea9/416x416.jpg?background=000000&cropX1=320&cropX2=2336&cropY1=150&cropY2=2167,7815,2125,"Logistics  ==> ports, railway transport",1.1 BUSD,0.0 millions USD,,1970,7815,konstantIN NIKOLAEv,2074.0,2125
2074,7017,NIXOn,50 years old,2126,None,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a81626ca7ea4316901342e4/416x416.jpg?background=000000&cropX1=1011&cropX2=3349&cropY1=0&cropY2=2336,7017,2126,Technology  ==> price comparison website,1.1 BUSD,0.0 millions USD,,2022,7017,sIMON NIXon,2075.0,2126
2075,1534,o'lEARY,57 years old,2127,Male,Ireland,https://specials-images.forbesimg.com/imageserve/5a7f78c031358e4955ad1d08/416x416.jpg?background=000000&cropX1=1120&cropX2=3394&cropY1=291&cropY2=2564,1534,2127,Service  ==> Ryanair,1.1 BUSD,0.0 millions USD,,2075,1534,mICHAEL O'LEARY,2076.0,2127
2076,8215,oFER,64 years old,2128,F,None,https://specials-images.forbesimg.com/imageserve/58b87439a7ea431f321a7a5f/416x416.jpg?background=000000&cropX1=111&cropX2=681&cropY1=15&cropY2=585,8215,2128,Finance and Investments  ==> investments,1.1 BUSD,10.353 millions USD,,2015,8215,liORA OFER,2077.0,2128
2077,6990,oNGPIn,81 years old,2129,M,None,https://specials-images.forbesimg.com/imageserve/c0d4f1ff9a0d79b34b9afad599537fae/416x416.jpg?background=000000&cropX1=217&cropX2=539&cropY1=11&cropY2=333,6990,2129,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,1767,6990,ROBERTO ONGPIn,2078.0,2129
2078,1436,osATHANUGrah,44 years old,2130,M,Thailand,https://specials-images.forbesimg.com/imageserve/c0d4f1ff9a0d79b34b9afad599537fae/416x416.jpg?background=000000&cropX1=217&cropX2=539&cropY1=11&cropY2=333,1436,2130,Finance and Investments  ==> investments,1.1 BUSD,nan millions USD,,1767,1436,niti oSATHANUGRAH,2079.0,2130
